source_soil_id,source_weather_id,quality_tier,source_dataset,join_method,label_confidence,feature_confidence,crop
SHC_MH_046179,IMD_GRID_046179,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046180,IMD_GRID_046180,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046181,IMD_GRID_046181,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046182,IMD_GRID_046182,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046183,IMD_GRID_046183,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046184,IMD_GRID_046184,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046185,IMD_GRID_046185,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046186,IMD_GRID_046186,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046187,IMD_GRID_046187,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046188,IMD_GRID_046188,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046189,IMD_GRID_046189,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046190,IMD_GRID_046190,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046191,IMD_GRID_046191,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046192,IMD_GRID_046192,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046193,IMD_GRID_046193,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046194,IMD_GRID_046194,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046195,IMD_GRID_046195,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046196,IMD_GRID_046196,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046197,IMD_GRID_046197,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046198,IMD_GRID_046198,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046199,IMD_GRID_046199,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046200,IMD_GRID_046200,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046201,IMD_GRID_046201,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046202,IMD_GRID_046202,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046203,IMD_GRID_046203,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046204,IMD_GRID_046204,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046205,IMD_GRID_046205,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046206,IMD_GRID_046206,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046207,IMD_GRID_046207,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046208,IMD_GRID_046208,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046209,IMD_GRID_046209,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046210,IMD_GRID_046210,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046211,IMD_GRID_046211,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046212,IMD_GRID_046212,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046213,IMD_GRID_046213,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046214,IMD_GRID_046214,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046215,IMD_GRID_046215,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046216,IMD_GRID_046216,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046217,IMD_GRID_046217,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046218,IMD_GRID_046218,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046219,IMD_GRID_046219,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046220,IMD_GRID_046220,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046221,IMD_GRID_046221,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046222,IMD_GRID_046222,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046223,IMD_GRID_046223,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046224,IMD_GRID_046224,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046225,IMD_GRID_046225,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046226,IMD_GRID_046226,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046227,IMD_GRID_046227,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046228,IMD_GRID_046228,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046229,IMD_GRID_046229,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046230,IMD_GRID_046230,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046231,IMD_GRID_046231,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046232,IMD_GRID_046232,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046233,IMD_GRID_046233,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046234,IMD_GRID_046234,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046235,IMD_GRID_046235,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046236,IMD_GRID_046236,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046237,IMD_GRID_046237,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046238,IMD_GRID_046238,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_046239,IMD_GRID_046239,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046240,IMD_GRID_046240,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046241,IMD_GRID_046241,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046242,IMD_GRID_046242,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046243,IMD_GRID_046243,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046244,IMD_GRID_046244,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046245,IMD_GRID_046245,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046246,IMD_GRID_046246,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046247,IMD_GRID_046247,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046248,IMD_GRID_046248,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046249,IMD_GRID_046249,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046250,IMD_GRID_046250,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046251,IMD_GRID_046251,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046252,IMD_GRID_046252,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046253,IMD_GRID_046253,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046254,IMD_GRID_046254,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_046255,IMD_GRID_046255,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_046256,IMD_GRID_046256,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,pomegranate
SHC_MH_046257,IMD_GRID_046257,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046258,IMD_GRID_046258,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046259,IMD_GRID_046259,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046260,IMD_GRID_046260,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046261,IMD_GRID_046261,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046262,IMD_GRID_046262,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046263,IMD_GRID_046263,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046264,IMD_GRID_046264,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046265,IMD_GRID_046265,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046266,IMD_GRID_046266,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046267,IMD_GRID_046267,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046268,IMD_GRID_046268,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046269,IMD_GRID_046269,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046270,IMD_GRID_046270,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046271,IMD_GRID_046271,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046272,IMD_GRID_046272,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046273,IMD_GRID_046273,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046274,IMD_GRID_046274,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046275,IMD_GRID_046275,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046276,IMD_GRID_046276,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046277,IMD_GRID_046277,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046278,IMD_GRID_046278,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046279,IMD_GRID_046279,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046280,IMD_GRID_046280,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046281,IMD_GRID_046281,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046282,IMD_GRID_046282,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046283,IMD_GRID_046283,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046284,IMD_GRID_046284,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046285,IMD_GRID_046285,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046286,IMD_GRID_046286,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046287,IMD_GRID_046287,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046288,IMD_GRID_046288,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046289,IMD_GRID_046289,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046290,IMD_GRID_046290,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046291,IMD_GRID_046291,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046292,IMD_GRID_046292,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046293,IMD_GRID_046293,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046294,IMD_GRID_046294,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046295,IMD_GRID_046295,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046296,IMD_GRID_046296,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046297,IMD_GRID_046297,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046298,IMD_GRID_046298,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046299,IMD_GRID_046299,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046300,IMD_GRID_046300,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046301,IMD_GRID_046301,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046302,IMD_GRID_046302,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046303,IMD_GRID_046303,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046304,IMD_GRID_046304,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046305,IMD_GRID_046305,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046306,IMD_GRID_046306,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046307,IMD_GRID_046307,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046308,IMD_GRID_046308,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046309,IMD_GRID_046309,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046310,IMD_GRID_046310,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046311,IMD_GRID_046311,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046312,IMD_GRID_046312,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046313,IMD_GRID_046313,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046314,IMD_GRID_046314,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046315,IMD_GRID_046315,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046316,IMD_GRID_046316,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046317,IMD_GRID_046317,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046318,IMD_GRID_046318,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046319,IMD_GRID_046319,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046320,IMD_GRID_046320,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
SHC_MH_046321,IMD_GRID_046321,SILVER,Maharashtra Soil Health Cards + IMD Weather Alignment,Geospatial Climate-Soil Alignment,0.85,0.92,banana
